,Unnamed: 0,의원명,병명,백신명,가격,의원위치,위도,경도
954,954,기쁨병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"33,000",서울 서초구,37.4826527,127.0180446
955,955,기쁨병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 서초구,37.4826527,127.0180446
956,956,기쁨병원,폐렴구균,프리베나13주,"150,000",서울 서초구,37.4826527,127.0180446
957,957,나누리병원,대상포진,조스타박스주,"190,000",서울 강남구,37.5036248,127.0324775
958,958,나누리병원,A형간염,박타프리필드 시린지 1ml,"70,000",서울 강남구,37.5036248,127.0324775
959,959,나누리병원,A형간염,하브릭스주 1ml,"70,000",서울 강남구,37.5036248,127.0324775
960,960,나누리병원,사람유두종바이러스,가다실프리필드시린지,"170,000",서울 강남구,37.5036248,127.0324775
961,961,나누리병원,인플루엔자,스카이셀플루4가프리필드시린지,"30,000",서울 강남구,37.5036248,127.0324775
962,962,나누리병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,"30,000",서울 강남구,37.5036248,127.0324775
963,963,나누리병원,폐렴구균,프리베나13주,"150,000",서울 강남구,37.5036248,127.0324775
964,964,남기세병원,대상포진,조스타박스주,"150,000",서울 강동구,37.5346353,127.1375003
965,965,남기세병원,인플루엔자,플루아릭스테트라프리필드시린지,"30,000",서울 강동구,37.5346353,127.1375003
966,966,남기세병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"30,000",서울 강동구,37.5346353,127.1375003
967,967,남기세병원,폐렴구균,프리베나13주,"100,000",서울 강동구,37.5346353,127.1375003
968,968,누네안과병원,인플루엔자,보령플루Ⅷ테트라백신주,"40,000",서울 강남구,37.50443050000001,127.0503734
969,969,늘찬병원,대상포진,조스타박스주,"150,000",서울 중랑구,37.5951529,127.0988295
970,970,늘찬병원,A형간염,아박심160U성인용주,"70,000",서울 중랑구,37.5951529,127.0988295
971,971,늘찬병원,사람유두종바이러스,가다실프리필드시린지,"180,000",서울 중랑구,37.5951529,127.0988295
972,972,늘찬병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 중랑구,37.5951529,127.0988295
973,973,늘찬병원,폐렴구균,프리베나13주,"130,000",서울 중랑구,37.5951529,127.0988295
974,974,달려라병원,대상포진,조스타박스주,"165,000",서울 강동구,37.534045,127.140901
975,975,달려라병원,A형간염,아박심160U성인용주,"80,000",서울 강동구,37.534045,127.140901
976,976,달려라병원,A형간염,하브릭스주 1ml,"80,000",서울 강동구,37.534045,127.140901
977,977,달려라병원,사람유두종바이러스,가다실9프리필드시린지,"180,000",서울 강동구,37.534045,127.140901
978,978,달려라병원,인플루엔자,보령플루Ⅷ테트라백신주,"35,000",서울 강동구,37.534045,127.140901
979,979,달려라병원,"Td(파상풍, 디프테리아)",디티부스터에스에스아이주,"30,000",서울 강동구,37.534045,127.140901
980,980,달려라병원,폐렴구균,프리베나13주,"120,000",서울 강동구,37.534045,127.140901
981,981,대항병원,대상포진,조스타박스주,"170,000",서울 서초구,37.4755453,126.9879432
982,982,대항병원,대상포진,스카이조스터주,"170,000",서울 서초구,37.4755453,126.9879432
983,983,대항병원,A형간염,아박심160U성인용주,"80,000",서울 서초구,37.4755453,126.9879432
984,984,대항병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 서초구,37.4755453,126.9879432
985,985,대항병원,A형간염,하브릭스주 1ml,"80,000",서울 서초구,37.4755453,126.9879432
986,986,대항병원,인플루엔자,박씨그리프테트라주,"40,000",서울 서초구,37.4755453,126.9879432
987,987,대항병원,인플루엔자,스카이셀플루4가프리필드시린지,"40,000",서울 서초구,37.4755453,126.9879432
988,988,대항병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"50,000",서울 서초구,37.4755453,126.9879432
989,989,대항병원,폐렴구균,프리베나13주,"130,000",서울 서초구,37.4755453,126.9879432
990,990,더본병원,대상포진,스카이조스터주,"190,000",서울 동작구,37.4825174,126.9814716
991,991,더본병원,A형간염,하브릭스주 0.5ml,"70,000",서울 동작구,37.4825174,126.9814716
992,992,더본병원,인플루엔자,스카이셀플루4가프리필드시린지,"25,000",서울 동작구,37.4825174,126.9814716
993,993,더본병원,폐렴구균,프리베나13주,"140,000",서울 동작구,37.4825174,126.9814716
994,994,더서울병원,대상포진,조스타박스주,"190,000",서울 성북구,37.5940988,127.0162569
995,995,더서울병원,A형간염,박타프리필드 시린지 1ml,"70,000",서울 성북구,37.5940988,127.0162569
996,996,더서울병원,폐렴구균,프리베나13주,"140,000",서울 성북구,37.5940988,127.0162569
997,997,더와이즈황병원,대상포진,조스타박스주,"170,000",서울 강서구,37.5420409,126.8428801
998,998,더와이즈황병원,로타바이러스,로타텍액,"100,000",서울 강서구,37.5420409,126.8428801
999,999,더와이즈황병원,로타바이러스,로타릭스프리필드,"130,000",서울 강서구,37.5420409,126.8428801
1000,1000,더와이즈황병원,A형간염,아박심160U성인용주,"80,000",서울 강서구,37.5420409,126.8428801
1001,1001,더와이즈황병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 강서구,37.5420409,126.8428801
1002,1002,더와이즈황병원,A형간염,박타주 0.5ml,"50,000",서울 강서구,37.5420409,126.8428801
1003,1003,더와이즈황병원,수막구균,메낙트라주,"150,000",서울 강서구,37.5420409,126.8428801
1004,1004,더와이즈황병원,수막구균,멘비오,"150,000",서울 강서구,37.5420409,126.8428801
1005,1005,더와이즈황병원,사람유두종바이러스,서바릭스프리필드시린지,"150,000",서울 강서구,37.5420409,126.8428801
1006,1006,더와이즈황병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 강서구,37.5420409,126.8428801
1007,1007,더와이즈황병원,인플루엔자,코박스플루4가PF주,"40,000",서울 강서구,37.5420409,126.8428801
1008,1008,더와이즈황병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 강서구,37.5420409,126.8428801
1009,1009,더와이즈황병원,폐렴구균,프리베나13주,"130,000",서울 강서구,37.5420409,126.8428801
1010,1010,디앤에프병원,대상포진,조스타박스주,"150,000",서울 중랑구,37.6014387,127.0814607
1011,1011,디앤에프병원,인플루엔자,플루아릭스테트라프리필드시린지,"39,000",서울 중랑구,37.6014387,127.0814607
1012,1012,디앤에프병원,"Td(파상풍, 디프테리아)",티디퓨어주,"30,000",서울 중랑구,37.6014387,127.0814607
1013,1013,디앤에프병원,폐렴구균,프리베나13주,"150,000",서울 중랑구,37.6014387,127.0814607
1014,1014,라온휴병원,대상포진,스카이조스터주,"140,000",서울 양천구,37.5177016,126.8419947
1015,1015,러스크서울병원,대상포진,조스타박스주,"170,000",서울 중랑구,37.6001103,127.1043205
1016,1016,러스크서울병원,인플루엔자,박씨그리프테트라주,"40,000",서울 중랑구,37.6001103,127.1043205
1017,1017,러스크서울병원,인플루엔자,스카이셀플루4가프리필드시린지,"40,000",서울 중랑구,37.6001103,127.1043205
1018,1018,러스크서울병원,폐렴구균,프리베나13주,"150,000",서울 중랑구,37.6001103,127.1043205
1019,1019,로이병원,대상포진,조스타박스주,"180,000",서울 종로구,37.6066644,126.968942
1020,1020,로이병원,A형간염,박타주 0.5ml,"90,000",서울 종로구,37.6066644,126.968942
1021,1021,로이병원,인플루엔자,코박스인플루4가PF주,"40,000",서울 종로구,37.6066644,126.968942
1022,1022,로이병원,인플루엔자,코박스플루4가PF주,"40,000",서울 종로구,37.6066644,126.968942
1023,1023,로이병원,폐렴구균,프리베나13주,"140,000",서울 종로구,37.6066644,126.968942
1024,1024,리더스병원,대상포진,조스타박스주,"170,000",서울 강동구,37.5374789,127.1265054
1025,1025,리더스병원,A형간염,아박심160U성인용주,"80,000",서울 강동구,37.5374789,127.1265054
1026,1026,리더스병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"30,000",서울 강동구,37.5374789,127.1265054
1027,1027,리더스병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"35,000",서울 강동구,37.5374789,127.1265054
1028,1028,리더스병원,폐렴구균,프리베나13주,"150,000",서울 강동구,37.5374789,127.1265054
1029,1029,리드힐병원,대상포진,조스타박스주,"150,000",서울 은평구,37.5998101,126.916442
1030,1030,리드힐병원,A형간염,아박심160U성인용주,"80,000",서울 은평구,37.5998101,126.916442
1031,1031,리드힐병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 은평구,37.5998101,126.916442
1032,1032,리드힐병원,폐렴구균,프리베나13주,"120,000",서울 은평구,37.5998101,126.916442
1033,1033,리본병원,A형간염,하브릭스주 1ml,"80,000",서울 구로구,37.49735099999999,126.8630155
1034,1034,마디병원,인플루엔자,스카이셀플루4가프리필드시린지,"40,000",서울 강남구,37.5176749,127.051121
1035,1035,마디세상병원,대상포진,조스타박스주,"180,000",서울 중랑구,37.6098783,127.0781742
1036,1036,마디세상병원,A형간염,아박심160U성인용주,"75,000",서울 중랑구,37.6098783,127.0781742
1037,1037,마디세상병원,인플루엔자,코박스인플루4가PF주,"35,000",서울 중랑구,37.6098783,127.0781742
1038,1038,마디세상병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 중랑구,37.6098783,127.0781742
1039,1039,마디세상병원,폐렴구균,프리베나13주,"140,000",서울 중랑구,37.6098783,127.0781742
1040,1040,맑은수병원,대상포진,조스타박스주,"190,000",서울 동대문구,37.5638807,127.0654239
1041,1041,맑은수병원,A형간염,박타프리필드 시린지 1ml,"90,000",서울 동대문구,37.5638807,127.0654239
1042,1042,맑은수병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 동대문구,37.5638807,127.0654239
1043,1043,맑은수병원,인플루엔자,스카이셀플루4가프리필드시린지,"35,000",서울 동대문구,37.5638807,127.0654239
1044,1044,메드렉스병원,대상포진,스카이조스터주,"190,000",서울 강남구,37.51489189999999,127.0300997
1045,1045,메드렉스병원,A형간염,박타프리필드 시린지 1ml,"70,000",서울 강남구,37.51489189999999,127.0300997
1046,1046,메드렉스병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,"35,000",서울 강남구,37.51489189999999,127.0300997
1047,1047,메드렉스병원,폐렴구균,프리베나13주,"150,000",서울 강남구,37.51489189999999,127.0300997
1048,1048,메디아이여성병원,A형간염,박타주 0.5ml,"80,000",서울 노원구,37.656415,127.0670533
1049,1049,메디아이여성병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 노원구,37.656415,127.0670533
1050,1050,메디아이여성병원,인플루엔자,스카이셀플루4가프리필드시린지,"40,000",서울 노원구,37.656415,127.0670533
1051,1051,메디아이여성병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 노원구,37.656415,127.0670533
1052,1052,메디힐병원,대상포진,조스타박스주,"150,000",서울 양천구,37.537254,126.8280387
1053,1053,메디힐병원,A형간염,하브릭스주 1ml,"80,000",서울 양천구,37.537254,126.8280387
1054,1054,메디힐병원,A형간염,아박심80U소아용주,"50,000",서울 양천구,37.537254,126.8280387
1055,1055,메디힐병원,A형간염,아박심160U성인용주,"80,000",서울 양천구,37.537254,126.8280387
1056,1056,메디힐병원,"Td(파상풍, 디프테리아)",티디퓨어주,"40,000",서울 양천구,37.537254,126.8280387
1057,1057,메디힐병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"50,000",서울 양천구,37.537254,126.8280387
1058,1058,메디힐병원,폐렴구균,프리베나13주,"120,000",서울 양천구,37.537254,126.8280387
1059,1059,메디힐병원,폐렴구균,프로디악스-23,"40,000",서울 양천구,37.537254,126.8280387
1060,1060,목동제일여성병원,로타바이러스,로타텍액,"100,000",서울 양천구,37.523081,126.8519811
1061,1061,목동제일여성병원,A형간염,아박심80U소아용주,"50,000",서울 양천구,37.523081,126.8519811
1062,1062,목동제일여성병원,A형간염,아박심160U성인용주,"80,000",서울 양천구,37.523081,126.8519811
1063,1063,목동제일여성병원,수두,바리-엘백신,"35,000",서울 양천구,37.523081,126.8519811
1064,1064,목동제일여성병원,수두,수두박스주,"35,000",서울 양천구,37.523081,126.8519811
1065,1065,목동제일여성병원,수막구균,멘비오,"150,000",서울 양천구,37.523081,126.8519811
1066,1066,목동제일여성병원,사람유두종바이러스,서바릭스프리필드시린지,"150,000",서울 양천구,37.523081,126.8519811
1067,1067,목동제일여성병원,사람유두종바이러스,가다실프리필드시린지,"180,000",서울 양천구,37.523081,126.8519811
1068,1068,목동제일여성병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 양천구,37.523081,126.8519811
1069,1069,목동제일여성병원,인플루엔자,스카이셀플루4가프리필드시린지,"35,000",서울 양천구,37.523081,126.8519811
1070,1070,목동제일여성병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,"30,000",서울 양천구,37.523081,126.8519811
1071,1071,목동제일여성병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 양천구,37.523081,126.8519811
1072,1072,목동제일여성병원,폐렴구균,신플로릭스프리필드시린지,"100,000",서울 양천구,37.523081,126.8519811
1073,1073,목동힘찬병원,대상포진,조스타박스주,"190,000",서울 양천구,37.5249624,126.8768007
1074,1074,목동힘찬병원,대상포진,스카이조스터주,"150,000",서울 양천구,37.5249624,126.8768007
1075,1075,목동힘찬병원,A형간염,하브릭스주 1ml,"70,000",서울 양천구,37.5249624,126.8768007
1076,1076,목동힘찬병원,사람유두종바이러스,서바릭스프리필드시린지,"150,000",서울 양천구,37.5249624,126.8768007
1077,1077,목동힘찬병원,인플루엔자,스카이셀플루4가프리필드시린지,"40,000",서울 양천구,37.5249624,126.8768007
1078,1078,목동힘찬병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,"30,000",서울 양천구,37.5249624,126.8768007
1079,1079,목동힘찬병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"50,000",서울 양천구,37.5249624,126.8768007
1080,1080,목동힘찬병원,폐렴구균,프리베나13주,"130,000",서울 양천구,37.5249624,126.8768007
1081,1081,미래드림여성병원,대상포진,스카이조스터주,"180,000",서울 관악구,37.4819379,126.9486649
1082,1082,미래드림여성병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 관악구,37.4819379,126.9486649
1083,1083,미래드림여성병원,A형간염,박타프리필드 시린지 0.5ml,"50,000",서울 관악구,37.4819379,126.9486649
1084,1084,민병원,대상포진,조스타박스주,"130,000",서울 강북구,37.6224982,127.0272256
1085,1085,민병원,A형간염,아박심160U성인용주,"75,000",서울 강북구,37.6224982,127.0272256
1086,1086,민병원,사람유두종바이러스,가다실9프리필드시린지,"200,000",서울 강북구,37.6224982,127.0272256
1087,1087,민병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"25,000",서울 강북구,37.6224982,127.0272256
1088,1088,민병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 강북구,37.6224982,127.0272256
1089,1089,민병원,폐렴구균,프리베나13주,"150,000",서울 강북구,37.6224982,127.0272256
1090,1090,민트병원,대상포진,조스타박스주,"170,000",서울 송파구,37.4861444,127.1164834
1091,1091,민트병원,A형간염,하브릭스주 1ml,"80,000",서울 송파구,37.4861444,127.1164834
1092,1092,민트병원,인플루엔자,플루아릭스테트라프리필드시린지,"25,000",서울 송파구,37.4861444,127.1164834
1093,1093,민트병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"30,000",서울 송파구,37.4861444,127.1164834
1094,1094,민트병원,폐렴구균,프리베나13주,"100,000",서울 송파구,37.4861444,127.1164834
1095,1095,바로선병원,대상포진,조스타박스주,"190,000",서울 도봉구,37.6603036,127.0420955
1096,1096,바로선병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 도봉구,37.6603036,127.0420955
1097,1097,바로선병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 도봉구,37.6603036,127.0420955
1098,1098,바로선병원,인플루엔자,박씨그리프테트라주,"35,000",서울 도봉구,37.6603036,127.0420955
1099,1099,바로선병원,"Td(파상풍, 디프테리아)",티디퓨어주,"30,000",서울 도봉구,37.6603036,127.0420955
1100,1100,바로선병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"50,000",서울 도봉구,37.6603036,127.0420955
1101,1101,바로선병원,폐렴구균,프리베나13주,"130,000",서울 도봉구,37.6603036,127.0420955
1102,1102,바로선병원,폐렴구균,프로디악스-23,"40,000",서울 도봉구,37.6603036,127.0420955
1103,1103,바른본병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 광진구,37.5534557,127.0774526
1104,1104,바른본병원,"Td(파상풍, 디프테리아)",디티부스터에스에스아이주,"35,000",서울 광진구,37.5534557,127.0774526
1105,1105,반도정형외과병원,대상포진,조스타박스주,"170,000",서울 중구,37.5559811,127.0101056
1106,1106,방병원,대상포진,스카이조스터주,"160,000",서울 노원구,37.6183567,127.0750281
1107,1107,방병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 노원구,37.6183567,127.0750281
1108,1108,방병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"40,000",서울 노원구,37.6183567,127.0750281
1109,1109,방병원,인플루엔자,보령플루Ⅷ테트라백신주,"40,000",서울 노원구,37.6183567,127.0750281
1110,1110,방병원,인플루엔자,보령플루Ⅷ테트라백신주,"40,000",서울 노원구,37.6183567,127.0750281
1111,1111,방병원,"Td(파상풍, 디프테리아)",티디퓨어주,"40,000",서울 노원구,37.6183567,127.0750281
1112,1112,방병원,폐렴구균,프리베나13주,"120,000",서울 노원구,37.6183567,127.0750281
1113,1113,본서부병원,대상포진,스카이조스터주,"150,000",서울 은평구,37.600697,126.922583
1114,1114,본서부병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 은평구,37.600697,126.922583
1115,1115,본서부병원,인플루엔자,테라텍트프리필드시린지주,"30,000",서울 은평구,37.600697,126.922583
1116,1116,본서부병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 은평구,37.600697,126.922583
1117,1117,본서부병원,폐렴구균,프리베나13주,"150,000",서울 은평구,37.600697,126.922583
1118,1118,비에비스나무병원,대상포진,조스타박스주,"180,000",서울 강남구,37.5095229,127.0323449
1119,1119,비에비스나무병원,A형간염,하브릭스주 1ml,"80,000",서울 강남구,37.5095229,127.0323449
1120,1120,비에비스나무병원,A형간염,아박심160U성인용주,"80,000",서울 강남구,37.5095229,127.0323449
1121,1121,비에비스나무병원,수막구균,멘비오,"150,000",서울 강남구,37.5095229,127.0323449
1122,1122,비에비스나무병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 강남구,37.5095229,127.0323449
1123,1123,비에비스나무병원,사람유두종바이러스,가다실프리필드시린지,"180,000",서울 강남구,37.5095229,127.0323449
1124,1124,비에비스나무병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"30,000",서울 강남구,37.5095229,127.0323449
1125,1125,비에비스나무병원,인플루엔자,플루아릭스테트라프리필드시린지,"40,000",서울 강남구,37.5095229,127.0323449
1126,1126,비에비스나무병원,인플루엔자,비알플루텍I테트라백신주,"40,000",서울 강남구,37.5095229,127.0323449
1127,1127,비에비스나무병원,"Td(파상풍, 디프테리아)",에스케이티디백신주,"30,000",서울 강남구,37.5095229,127.0323449
1128,1128,비에비스나무병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"40,000",서울 강남구,37.5095229,127.0323449
1129,1129,비에비스나무병원,폐렴구균,프리베나13주,"130,000",서울 강남구,37.5095229,127.0323449
1130,1130,빠른병원,대상포진,스카이조스터주,"150,000",서울 송파구,37.5074612,127.1097056
1131,1131,빠른병원,A형간염,박타주 0.5ml,"80,000",서울 송파구,37.5074612,127.1097056
1132,1132,빠른병원,인플루엔자,스카이셀플루4가프리필드시린지,"30,000",서울 송파구,37.5074612,127.1097056
1133,1133,빠른병원,"Tdap(파상풍, 디프테리아, 백일해)",아다셀주,"60,000",서울 송파구,37.5074612,127.1097056
1134,1134,빠른병원,폐렴구균,프리베나13주,"130,000",서울 송파구,37.5074612,127.1097056
1135,1135,사랑플러스병원,대상포진,조스타박스주,"180,000",서울 강동구,37.5465838,127.1435143
1136,1136,사랑플러스병원,대상포진,스카이조스터주,"110,000",서울 강동구,37.5465838,127.1435143
1137,1137,사랑플러스병원,A형간염,아박심160U성인용주,"70,000",서울 강동구,37.5465838,127.1435143
1138,1138,사랑플러스병원,A형간염,하브릭스주 1ml,"70,000",서울 강동구,37.5465838,127.1435143
1139,1139,사랑플러스병원,사람유두종바이러스,가다실프리필드시린지,"180,000",서울 강동구,37.5465838,127.1435143
1140,1140,사랑플러스병원,사람유두종바이러스,가다실9프리필드시린지,"220,000",서울 강동구,37.5465838,127.1435143
1141,1141,사랑플러스병원,인플루엔자,백시플루4가주사액프리필드시린지,"35,000",서울 강동구,37.5465838,127.1435143
1142,1142,사랑플러스병원,"Td(파상풍, 디프테리아)",디티부스터에스에스아이주,"35,000",서울 강동구,37.5465838,127.1435143
1143,1143,사랑플러스병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"45,000",서울 강동구,37.5465838,127.1435143
1144,1144,사랑플러스병원,폐렴구균,프리베나13주,"130,000",서울 강동구,37.5465838,127.1435143
1145,1145,삼성미래여성병원,대상포진,조스타박스주,"190,000",서울 구로구,37.4911762,126.8403576
1146,1146,삼성미래여성병원,로타바이러스,로타텍액,"80,000",서울 구로구,37.4911762,126.8403576
1147,1147,삼성미래여성병원,A형간염,하브릭스주 1ml,"80,000",서울 구로구,37.4911762,126.8403576
1148,1148,삼성미래여성병원,A형간염,하브릭스주 0.5ml,"50,000",서울 구로구,37.4911762,126.8403576
1149,1149,삼성미래여성병원,A형간염,박타주 0.5ml,"80,000",서울 구로구,37.4911762,126.8403576
1150,1150,삼성미래여성병원,A형간염,박타주 0.5ml,"80,000",서울 구로구,37.4911762,126.8403576
1151,1151,삼성미래여성병원,수두,바리-엘백신,"35,000",서울 구로구,37.4911762,126.8403576
1152,1152,삼성미래여성병원,수막구균,멘비오,"150,000",서울 구로구,37.4911762,126.8403576
1153,1153,삼성미래여성병원,사람유두종바이러스,서바릭스프리필드시린지,"150,000",서울 구로구,37.4911762,126.8403576
1154,1154,삼성미래여성병원,사람유두종바이러스,가다실9프리필드시린지,"210,000",서울 구로구,37.4911762,126.8403576
1155,1155,삼성미래여성병원,사람유두종바이러스,가다실프리필드시린지,"180,000",서울 구로구,37.4911762,126.8403576
1156,1156,삼성미래여성병원,인플루엔자,보령플루Ⅷ테트라백신주,"35,000",서울 구로구,37.4911762,126.8403576
1157,1157,삼성미래여성병원,인플루엔자,박씨그리프테트라주,"35,000",서울 구로구,37.4911762,126.8403576
1158,1158,삼성미래여성병원,인플루엔자,보령플루Ⅴ테트라백신주,"35,000",서울 구로구,37.4911762,126.8403576
1159,1159,삼성미래여성병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 구로구,37.4911762,126.8403576
1160,1160,삼성미래여성병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 구로구,37.4911762,126.8403576
1161,1161,삼성미래여성병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"50,000",서울 구로구,37.4911762,126.8403576
1162,1162,삼성미래여성병원,폐렴구균,프리베나13주,"120,000",서울 구로구,37.4911762,126.8403576
1163,1163,새길병원,대상포진,스카이조스터주,"130,000",서울 영등포구,37.5216398,126.9046782
1164,1164,새길병원,A형간염,아박심160U성인용주,"65,000",서울 영등포구,37.5216398,126.9046782
1165,1165,새길병원,A형간염,하브릭스주 1ml,"65,000",서울 영등포구,37.5216398,126.9046782
1166,1166,새길병원,A형간염,박타프리필드 시린지 1ml,"65,000",서울 영등포구,37.5216398,126.9046782
1167,1167,새길병원,인플루엔자,플루아릭스테트라프리필드시린지,"27,000",서울 영등포구,37.5216398,126.9046782
1168,1168,새길병원,인플루엔자,스카이셀플루4가프리필드시린지,"27,000",서울 영등포구,37.5216398,126.9046782
1169,1169,새길병원,인플루엔자,박씨그리프테트라주,"30,000",서울 영등포구,37.5216398,126.9046782
1170,1170,새길병원,인플루엔자,스카이셀플루4가프리필드시린지,"27,000",서울 영등포구,37.5216398,126.9046782
1171,1171,새길병원,인플루엔자,박씨그리프테트라주,"30,000",서울 영등포구,37.5216398,126.9046782
1172,1172,새길병원,폐렴구균,프리베나13주,"100,000",서울 영등포구,37.5216398,126.9046782
1173,1173,새숨병원,대상포진,조스타박스주,"150,000",서울 송파구,37.4858592,127.1159097
1174,1174,새숨병원,A형간염,박타프리필드 시린지 1ml,"80,000",서울 송파구,37.4858592,127.1159097
1175,1175,새숨병원,"Tdap(파상풍, 디프테리아, 백일해)",부스트릭스프리필드시린지,"40,000",서울 송파구,37.4858592,127.1159097
1176,1176,새숨병원,폐렴구균,프리베나13주,"120,000",서울 송파구,37.4858592,127.1159097
1177,1177,새움병원,대상포진,조스타박스주,"170,000",서울 금천구,37.4729951,126.8976605
1178,1178,새움병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 금천구,37.4729951,126.8976605
1179,1179,새움병원,인플루엔자,플루아릭스테트라프리필드시린지,"35,000",서울 금천구,37.4729951,126.8976605
1180,1180,새움병원,인플루엔자,코박스인플루4가PF주,"35,000",서울 금천구,37.4729951,126.8976605
1181,1181,새움병원,인플루엔자,플루아릭스테트라프리필드시린지,"35,000",서울 금천구,37.4729951,126.8976605
1182,1182,새움병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 금천구,37.4729951,126.8976605
1183,1183,새움병원,폐렴구균,프리베나13주,"150,000",서울 금천구,37.4729951,126.8976605
1184,1184,서울나은병원,대상포진,조스타박스주,"180,000",서울 동대문구,37.57853540000001,127.038714
1185,1185,서울나은병원,대상포진,스카이조스터주,"180,000",서울 동대문구,37.57853540000001,127.038714
1186,1186,서울나은병원,A형간염,하브릭스주 1ml,"70,000",서울 동대문구,37.57853540000001,127.038714
1187,1187,서울나은병원,폐렴구균,프리베나13주,"100,000",서울 동대문구,37.57853540000001,127.038714
1188,1188,서울노보스병원,대상포진,조스타박스주,"160,000",서울 도봉구,37.6685173,127.0437118
1189,1189,서울노보스병원,A형간염,하브릭스주 1ml,"80,000",서울 도봉구,37.6685173,127.0437118
1190,1190,서울노보스병원,폐렴구균,프리베나13주,"140,000",서울 도봉구,37.6685173,127.0437118
1191,1191,서울대효병원,대상포진,조스타박스주,"180,000",서울 강서구,37.55106840000001,126.8357488
1192,1192,서울대효병원,A형간염,하브릭스주 1ml,"70,000",서울 강서구,37.55106840000001,126.8357488
1193,1193,서울대효병원,인플루엔자,지씨플루쿼드리밸런트프리필드시린지주,"35,000",서울 강서구,37.55106840000001,126.8357488
1194,1194,서울대효병원,폐렴구균,프리베나13주,"150,000",서울 강서구,37.55106840000001,126.8357488
1195,1195,서울라본병원,대상포진,조스타박스주,"170,000",서울 중랑구,37.6003355,127.1050224
1196,1196,서울라본병원,폐렴구균,프로디악스-23,"50,000",서울 중랑구,37.6003355,127.1050224
1197,1197,서울라본병원,폐렴구균,프리베나13주,"95,000",서울 중랑구,37.6003355,127.1050224
1198,1198,서울바른병원,대상포진,조스타박스주,"190,000",서울 영등포구,37.50022730000001,126.9185269
1199,1199,서울바른병원,A형간염,박타프리필드 시린지 1ml,"70,000",서울 영등포구,37.50022730000001,126.9185269
1200,1200,서울바른병원,A형간염,하브릭스주 1ml,"70,000",서울 영등포구,37.50022730000001,126.9185269
1201,1201,서울바른병원,"Td(파상풍, 디프테리아)",녹십자티디백신프리필드시린지주,"30,000",서울 영등포구,37.50022730000001,126.9185269
